song_title,artist,country,language,fundamental_freq,freq_e_1,freq_e_2,freq_e_3,key,duration,zero_crossing_rate,mfcc_mean,mfcc_std,tempo,rms_energy,track_type
[HQ] [AUDIO] [ENGSUB] 태연 (TAEYEON) - Starlight (Feat. DEAN) @ The 2nd Mini Album 'Why',태연 (TAEYEON),South Korea,Korean,216.7866023,12849996,10552292,10181964,C#,223.6778458,0.120307487,-16.79174423,72.2488327,93.96306818,0.117817104,1
[HQ] [AUDIO] [ENGSUB] 태연 (TAEYEON) - Starlight (Feat. DEAN) @ The 2nd Mini Album 'Why',태연 (TAEYEON),South Korea,Korean,136.3922833,93406768,88202632,41787276,E,223.6778458,0.070338172,-1.908311248,78.34673309,93.96306818,0.128725067,2
Tanya Chua - Red High Heels 蔡健雅献唱《爱呼2》片头曲,Tanya Chua,China,Chinese,96.87778417,3564043,3461389.25,3337587.5,D,206.4718542,0.041851457,-3.87149024,101.195961,87.890625,0.061256222,0
Tanya Chua - Red High Heels 蔡健雅献唱《爱呼2》片头曲,Tanya Chua,China,Chinese,495.7372009,1081236.25,963398.375,930333.875,A,206.4718594,0.222495668,-37.02459717,132.1174774,172.265625,0.028461581,1
Tanya Chua - Red High Heels 蔡健雅献唱《爱呼2》片头曲,Tanya Chua,China,Chinese,102.3026556,3093441.5,2890602,2785703,D,206.4718594,0.036578566,-4.773613453,104.8451309,87.59269068,0.046948578,2
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault) (Lyric Video),Taylor Swift,United States,English,112.2599024,155138768,111121200,44019136,G,612.1592917,0.03277942,1.717235327,84.44753265,93.75,0.109074682,0
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault) (Lyric Video),Taylor Swift,United States,English,258.3118223,11022529,7585932,5558800,C,612.1592971,0.141425282,-29.22166634,107.53405,93.96306818,0.045265574,1
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault) (Lyric Video),Taylor Swift,United States,English,72.89865679,121816304,119017272,42890356,G,612.1592971,0.014252908,-0.139361441,103.2403641,92.28515625,0.0919092,2
Taylor Swift - Back To December,Taylor Swift,United States,English,110.1799605,33066766,22414736,20832828,D,304.0304792,0.076230274,0.281523466,69.31000519,140.625,0.107545756,0
Taylor Swift - Back To December,Taylor Swift,United States,English,364.4453544,7464012,6041383.5,4642572,D,304.0304989,0.210190721,-29.9840889,109.7745056,139.6748311,0.054394271,1
Taylor Swift - Back To December,Taylor Swift,United States,English,81.51722895,29626890,20535334,15298533,D,304.0304989,0.053496051,-1.284872174,81.80109406,143.5546875,0.078452505,2
Taylor Swift - Anti-Hero (Official Music Video),Taylor Swift,United States,English,145.1429765,63300604,36823384,26322014,C#,309.3942917,0.048251837,-4.604408741,87.75566101,96.98275862,0.094372377,0
Taylor Swift - Anti-Hero (Official Music Video),Taylor Swift,United States,English,232.208785,3524292,2854731.25,2546710.75,F#,309.3943084,0.116032445,-22.76473999,103.013298,103.359375,0.048773043,1
Taylor Swift - Anti-Hero (Official Music Video),Taylor Swift,United States,English,144.6262328,53012000,39411708,20386466,C#,309.3943084,0.04603118,-10.65020847,112.570076,95.703125,0.064523049,2
Invisible,Taylor Swift,United States,English,142.9305569,72021896,47456088,37131104,G,203.2266667,0.046010609,-0.156229168,73.34623718,95.33898305,0.181929916,0
Invisible,Taylor Swift,United States,English,293.7122523,18605210,14675848,10514851,G,203.2266667,0.186867061,-28.9321537,95.45623016,95.703125,0.100761533,1
Invisible,Taylor Swift,United States,English,96.72936223,45925704,38242724,18381200,D,203.2266667,0.032748009,-2.808598757,88.84868622,95.703125,0.108293325,2
Taylor Swift - The Story Of Us,Taylor Swift,United States,English,125.3931147,51897628,35668472,19780308,B,266.15875,0.086898232,3.661100149,59.20533371,140.625,0.127849445,0
Taylor Swift - The Story Of Us,Taylor Swift,United States,English,295.7767973,3799148.5,2692575.5,2634320.5,E,266.1587528,0.224834369,-31.02070618,109.7289047,139.6748311,0.056696001,1
Taylor Swift - The Story Of Us,Taylor Swift,United States,English,116.7906175,50452188,22459802,21944012,B,266.1587528,0.083440442,2.824175835,65.16078949,139.6748311,0.09963017,2
Taylor Swift - Enchanted (Taylor's Version) (Lyric Video),Taylor Swift,United States,English,150.7742929,462219744,316210112,174111536,G#,356.7397917,0.065041851,6.242108345,57.87221527,81.52173913,0.276135117,0
Taylor Swift - Enchanted (Taylor's Version) (Lyric Video),Taylor Swift,United States,English,281.141396,18976846,17619454,15527847,G#,356.7397959,0.180891248,-24.79064369,86.4868927,82.03125,0.105415486,1
Taylor Swift - Enchanted (Taylor's Version) (Lyric Video),Taylor Swift,United States,English,133.6532314,193143088,179265232,79478232,G#,356.7397959,0.036519379,1.965477347,77.6525116,82.03125,0.153326631,2
Taylor Swift - Begin Again,Taylor Swift,United States,English,92.26991679,12400990,9446927,9387647,G,250.311125,0.047365695,-3.225667238,84.44180298,156.25,0.076692283,0
Taylor Swift - Begin Again,Taylor Swift,United States,English,426.1264098,2024301.5,1973492.75,1951794.25,B,250.3111111,0.253048876,-33.43703461,123.4266815,147.65625,0.031306092,1
Taylor Swift - Begin Again,Taylor Swift,United States,English,109.8377449,10693899,9054308,6989861,G,250.3111111,0.032323308,-4.906876564,99.04610443,156.6051136,0.061915331,2
Taylor Swift - exile (folklore_ the long pond studio sessions _ Disney+) ft. Bon Iver,Taylor Swift,United States,English,102.1490528,36356104,26540770,20622544,F#,279.6147083,0.028491734,-2.411558628,90.28744507,152.027027,0.127663523,0
Taylor Swift - exile (folklore_ the long pond studio sessions _ Disney+) ft. Bon Iver,Taylor Swift,United States,English,319.079035,7234818,7000736.5,6430571,F#,279.6147166,0.159243305,-21.71406746,103.4227982,151.9990809,0.067443103,1
Taylor Swift - exile (folklore_ the long pond studio sessions _ Disney+) ft. Bon Iver,Taylor Swift,United States,English,133.5586926,33665392,16424177,14430231,F#,279.6147166,0.023700647,-6.119641304,117.3715439,75.99954044,0.092529155,2
Breathe- Taylor Swift ft. Colbie Caillat (OFFICIAL VIDEO),Taylor Swift; Colbie Caillat,United States,English,101.7036446,81201848,80268880,55075460,C#,297.6333958,0.055088061,1.898581862,71.16743469,148.0263158,0.181965292,0
Breathe- Taylor Swift ft. Colbie Caillat (OFFICIAL VIDEO),Taylor Swift; Colbie Caillat,United States,English,216.6435131,18332908,12690269,9199953,C#,297.6334014,0.141897613,-22.56612968,93.05099487,147.65625,0.079421669,1
Breathe- Taylor Swift ft. Colbie Caillat (OFFICIAL VIDEO),Taylor Swift; Colbie Caillat,United States,English,94.88670467,49010352,47863080,40588804,G#,297.6334014,0.051017134,-2.535710096,88.96874237,73.828125,0.111170784,2
Taylor Swift - Everything Has Changed (Taylor's Version) (Lyric Video) ft. Ed Sheeran,Taylor Swift,United States,English,107.0341745,38479968,31789924,18776628,F#,248.5929792,0.054258971,0.311163217,71.57229614,80.35714286,0.122899801,0
Taylor Swift - Everything Has Changed (Taylor's Version) (Lyric Video) ft. Ed Sheeran,Taylor Swift,United States,English,247.7828444,9824586,8088735,4979868,A#,248.5929932,0.140019397,-25.95187187,98.29411316,151.9990809,0.066677153,1
Taylor Swift - Everything Has Changed (Taylor's Version) (Lyric Video) ft. Ed Sheeran,Taylor Swift,United States,English,123.2847207,31253234,30182250,17510636,F#,248.5929932,0.058631603,-2.17832756,87.73273468,105.46875,0.085786775,2
Yesterday (Remastered 2009),The Beatles,United Kingdom,English,129.881913,14593708,12594499,12235000,F,125.6666667,0.037073237,-4.1270051,85.25621796,96.98275862,0.121531181,0
Yesterday (Remastered 2009),The Beatles,United Kingdom,English,245.8870009,9473724,7443462.5,6696972,F,125.6666667,0.117916336,-23.2335186,102.817955,95.703125,0.090831816,1
Yesterday (Remastered 2009),The Beatles,United Kingdom,English,82.20458342,4541447,3915275,2682077.75,F,125.6666667,0.034633327,-7.237586975,106.5578842,97.50884434,0.058463071,2
The Chainsmokers - Closer (Lyric) ft. Halsey,The Chainsmokers,United States,English,117.0937321,134131816,79363048,60774368,F,261.805,0.079117079,1.169326186,62.65732956,95.33898305,0.192033082,0
The Chainsmokers - Closer (Lyric) ft. Halsey,The Chainsmokers,United States,English,255.0203035,13685709,13650774,13474192,A#,261.8050113,0.170086411,-20.66779709,88.40524292,191.40625,0.08464478,1
The Chainsmokers - Closer (Lyric) ft. Halsey,The Chainsmokers,United States,English,141.8497004,100515384,59765648,43984892,F,261.8050113,0.062707711,-3.049410343,83.72673798,95.703125,0.131829053,2
The Weeknd - Blinding Lights (Official Video),The Weeknd,Canada,English,87.23563869,200040528,131839704,93411712,F,262.5132083,0.039221636,6.215502262,68.50330353,85.22727273,0.201908469,0
The Weeknd - Blinding Lights (Official Video),The Weeknd,Canada,English,533.7500026,6722487.5,6005902,5096112.5,F,262.51322,0.250791956,-28.83234596,111.1527557,86.1328125,0.048569337,1
The Weeknd - Blinding Lights (Official Video),The Weeknd,Canada,English,146.8749371,148026320,107586984,72239080,F,262.51322,0.038778627,4.666408062,77.01132202,86.1328125,0.168454632,2
[후아유 - 학교 2015 OST Part 1] 타이거 JK - Reset (Feat. 진실 of Mad Soul Child),[후아유,South Korea,Korean,181.1699486,344137824,337698432,109058408,C,245.0169792,0.056152641,6.161967754,56.31529999,144.2307692,0.328691006,0
[후아유 - 학교 2015 OST Part 1] 타이거 JK - Reset (Feat. 진실 of Mad Soul Child),[후아유,South Korea,Korean,262.7748331,28107010,20654790,17312760,F,245.0169841,0.115301168,-16.76834297,71.50171661,143.5546875,0.152771637,1
[후아유 - 학교 2015 OST Part 1] 타이거 JK - Reset (Feat. 진실 of Mad Soul Child),[후아유,South Korea,Korean,285.6093085,199145872,157068608,80560728,C,245.0169841,0.04428992,1.413697124,76.98388672,143.5546875,0.171312585,2
Toto - Africa (Official HD Video),Toto,United States,English,82.91370088,84823296,79763504,46374336,C#,271.36,0.049785994,3.114789248,64.25302124,92.21311475,0.163692847,0
Toto - Africa (Official HD Video),Toto,United States,English,650.5353451,5705533,5162523,4739848.5,C#,271.36,0.290478712,-27.56203079,109.1442947,178.205819,0.065729588,1
Toto - Africa (Official HD Video),Toto,United States,English,117.2715385,63115224,53893920,42715964,C#,271.36,0.060766219,1.218895435,71.63564301,92.28515625,0.1161514,2
‘Ending Credit (with. Uhm Jung Hwa) Stage Cam’ @ 2023 Weverse Con Festival,Uhm Jung-hwa; LE SSERAFIM,South Korea,Korean,109.3950275,77727688,66042856,56027304,E,282.6565208,0.045159843,0.911265135,69.71234894,100.4464286,0.171217039,0
‘Ending Credit (with. Uhm Jung Hwa) Stage Cam’ @ 2023 Weverse Con Festival,Uhm Jung-hwa; LE SSERAFIM,South Korea,Korean,263.6360644,18428480,14358272,12092367,F#,282.6565079,0.130850952,-29.25627899,105.0122452,99.38401442,0.073563501,1
‘Ending Credit (with. Uhm Jung Hwa) Stage Cam’ @ 2023 Weverse Con Festival,Uhm Jung-hwa; LE SSERAFIM,South Korea,Korean,97.05603875,46383840,45239700,38911156,E,282.6565079,0.043124518,-1.692447901,80.90679932,99.38401442,0.114008144,2
Urban Zakapa - 소원 (Wish) [HAN_ROM_ENG Lyrics],Urban Zakapa,South Korea,Korean,115.1622545,43109972,38375456,37776492,D,236.4372083,0.04891104,0.516063392,69.14150238,137.195122,0.197423697,0
Urban Zakapa - 소원 (Wish) [HAN_ROM_ENG Lyrics],Urban Zakapa,South Korea,Korean,443.5138213,17777442,16235683,15676809,E,236.4372109,0.231567299,-23.08047295,90.03858185,129.1992188,0.104299739,1
Urban Zakapa - 소원 (Wish) [HAN_ROM_ENG Lyrics],Urban Zakapa,South Korea,Korean,140.2782814,23404568,20761480,16416876,D,236.4372109,0.028302379,-4.431273937,93.88144684,67.99958882,0.097814418,2
Westlife - Fool Again (Official Video),Westlife,Ireland,English,91.866505,42747944,40014776,37310936,F#,260.6091667,0.057854643,3.155633688,65.61370087,152.027027,0.133350119,0
Westlife - Fool Again (Official Video),Westlife,Ireland,English,258.5390612,4259565.5,3566227.25,3185215.25,E,260.6091837,0.139590143,-24.05827904,96.42493439,75.99954044,0.061593533,1
Westlife - Fool Again (Official Video),Westlife,Ireland,English,75.86105497,35603472,34522152,31857694,B,260.6091837,0.04491461,1.433242559,76.63441467,75.99954044,0.103573896,2
Westlife - When You're Looking Like That (Official HD Video),Westlife,Ireland,English,113.2138449,65375640,56373608,48189724,G#,240.1291667,0.094484255,6.591813087,48.67963791,148.0263158,0.226631343,0
Westlife - When You're Looking Like That (Official HD Video),Westlife,Ireland,English,209.6713087,9782913,9045593,7873277.5,C#,240.1291837,0.115866799,-19.01259613,73.82919312,147.65625,0.117083713,1
Westlife - When You're Looking Like That (Official HD Video),Westlife,Ireland,English,102.658268,43305912,38291316,30195928,G#,240.1291837,0.10434474,3.779408932,57.14157104,147.65625,0.134229228,2
Westlife - If I Let You Go (Official Video),Westlife,Ireland,English,98.92554157,21454446,19782124,17481708,D,218.6507083,0.081770066,2.066884518,67.1805191,92.21311475,0.109304301,0
Westlife - If I Let You Go (Official Video),Westlife,Ireland,English,246.0222473,2368076.25,2340941.5,2011442.375,F,218.6507256,0.160502019,-24.8729496,96.1887207,92.28515625,0.053332742,1
Westlife - If I Let You Go (Official Video),Westlife,Ireland,English,78.7621859,18609602,16152002,15710792,D,218.6507256,0.068716758,0.060350865,79.05401611,92.28515625,0.082997374,2
Westlife - Queen Of My Heart (Official Video),Westlife,Ireland,English,94.00624574,27007004,23022288,17580204,F#,267.9814966,0.052787385,1.878560781,72.84793091,109.9567819,0.144259393,0
Westlife - Queen Of My Heart (Official Video),Westlife,Ireland,English,265.1237314,9243418,7995219,5644970,B,267.9814966,0.111821335,-22.14873695,94.70262909,109.9567819,0.07784266,1
Westlife - Queen Of My Heart (Official Video),Westlife,Ireland,English,81.96586006,26968898,22281588,17503404,F#,267.9814966,0.043595585,-0.210074857,86.59825897,109.9567819,0.098838314,2
Westlife - World Of Our Own (Official Video),Westlife,Ireland,English,126.4521564,26697430,25122756,15614276,F,218.047,0.074434347,2.388399363,65.98078918,98.68421053,0.1317112,0
Westlife - World Of Our Own (Official Video),Westlife,Ireland,English,213.9074329,6428261,4687048,3481246.5,F,218.0470068,0.133909222,-24.15598106,90.930336,135.9991776,0.067310229,1
Westlife - World Of Our Own (Official Video),Westlife,Ireland,English,89.06767573,24417910,20049742,14813201,D#,218.0470068,0.07193,0.693132043,75.30900574,97.50884434,0.095743671,2
Westlife - Swear It Again (Official Video),Westlife,Ireland,English,111.279706,5476421.5,5272859.5,4399047,A,246.6423583,0.074385425,-4.028521061,77.57442474,65.41732595,0.073208325,0
Westlife - Swear It Again (Official Video),Westlife,Ireland,English,140.7900446,3213486.5,2007700.625,1954855,A,246.6423583,0.085517548,-24.48602676,98.79711914,129.1992188,0.046172857,1
Westlife - Swear It Again (Official Video),Westlife,Ireland,English,87.71807774,5478002.5,5257620.5,4386182,A,246.6423583,0.052679744,-6.456696033,97.04868317,65.41732595,0.045720067,2
Westlife - Flying Without Wings (Official Video),Westlife,Ireland,English,103.8447361,10648570,10220691,8658589,G#,226.301678,0.063475611,-0.721821666,75.4478302,72.78829225,0.096569024,0
Westlife - Flying Without Wings (Official Video),Westlife,Ireland,English,244.5996595,3015349.75,2995186.75,2525864,G#,226.301678,0.085740063,-24.04608154,101.2933044,147.65625,0.055547621,1
Westlife - Flying Without Wings (Official Video),Westlife,Ireland,English,79.93959505,10593391,10161986,8602689,G#,226.301678,0.040339025,-3.295741558,95.94615173,72.78829225,0.06324473,2
Westlife - My Love (Official Video),Westlife,Ireland,English,117.4356173,24822170,19837746,19133254,G,253.0975208,0.050936554,1.680769444,73.77246857,144.2307692,0.109511919,0
Westlife - My Love (Official Video),Westlife,Ireland,English,199.7574807,4455943.5,4226635.5,3293166.25,G,253.0975283,0.118944336,-23.72594833,91.47602081,143.5546875,0.059480611,1
Westlife - My Love (Official Video),Westlife,Ireland,English,73.36626414,20218096,17954676,15884569,G,253.0975283,0.035677813,-0.439810634,89.11083984,143.5546875,0.07774321,2
Zhou Xun smoking in The Equation Of Love And Death (full version),Zhou Xun,China,Chinese,134.0691074,1504135,1241196.5,808603.625,C#,178.4453542,0.059598185,-16.87822342,119.6311264,106.1320755,0.023003073,0
Zhou Xun smoking in The Equation Of Love And Death (full version),Zhou Xun,China,Chinese,302.0530039,1170650.375,885933.6875,769558.5625,C#,178.4453741,0.156641489,-29.99391174,136.9866333,105.46875,0.014886147,1
Zhou Xun smoking in The Equation Of Love And Death (full version),Zhou Xun,China,Chinese,263.0909885,609365.5625,512411.5938,294674.625,C#,178.4453741,0.09533778,-24.91734695,143.0708618,126.0480183,0.009316242,2
Time Boils The Rain(时间煮雨)-Yu KeWei(郁可唯) [Pinyin + English Lyrics],郁可唯,China,Chinese,135.5052456,83380912,72208160,65909508,C,258.4845351,0.048257056,-2.288245678,75.37360382,84.72079918,0.190240473,0
Time Boils The Rain(时间煮雨)-Yu KeWei(郁可唯) [Pinyin + English Lyrics],郁可唯,China,Chinese,410.6158998,68873440,61798160,57199300,C,258.4845351,0.216843587,-27.28982162,103.0423889,151.9990809,0.10997083,1
Time Boils The Rain(时间煮雨)-Yu KeWei(郁可唯) [Pinyin + English Lyrics],郁可唯,China,Chinese,183.0529394,74784128,55382148,44647704,C,258.4845351,0.043842415,-4.48967123,90.31588745,84.72079918,0.119645923,2
林宥嘉Yoga Lin [浪費 Unrequited] Official MV HD,林宥嘉,China,Chinese,100.4851595,43085224,39431888,38166872,F#,305.8996825,0.040725907,-1.323186636,82.26954651,139.6748311,0.150741056,0
林宥嘉Yoga Lin [浪費 Unrequited] Official MV HD,林宥嘉,China,Chinese,302.3909829,24329836,13987565,13450619,D#,305.8996825,0.142227346,-20.67037582,104.0744095,151.9990809,0.089579679,1
林宥嘉Yoga Lin [浪費 Unrequited] Official MV HD,林宥嘉,China,Chinese,100.7649245,40946900,38496684,29704614,F#,305.8996825,0.032520562,-4.599228382,97.09246063,139.6748311,0.100506142,2
【千と千尋の神隠し】木村弓 - いつも何度でも _ WADIM,木村弓,China,Chinese,152.1279757,104582960,94797264,64574020,F,329.9671667,0.021937821,-10.47854424,93.02147675,160.7142857,0.137069389,0
【千と千尋の神隠し】木村弓 - いつも何度でも _ WADIM,木村弓,China,Chinese,556.3421624,58314376,48018568,39983444,F,329.9671882,0.224343811,-31.6705265,112.4139328,132.5120192,0.08794152,1
【千と千尋の神隠し】木村弓 - いつも何度でも _ WADIM,木村弓,China,Chinese,150.9810958,34319312,14952325,13454776,F,329.9671882,0.023975705,-13.23074722,109.6382217,139.6748311,0.074159257,2
Silence Wang 汪苏泷【 A Bit Sweet 有点甜 】ft. By2,汪苏泷,China,Chinese,127.2030832,91641168,67001852,57421504,B,235.2181458,0.054515499,1.159701228,71.55692291,104.1666667,0.192800552,0
Silence Wang 汪苏泷【 A Bit Sweet 有点甜 】ft. By2,汪苏泷,China,Chinese,301.6290422,20284112,14501313,12633555,E,235.2181633,0.172622906,-24.78971481,91.53874207,103.359375,0.098520666,1
Silence Wang 汪苏泷【 A Bit Sweet 有点甜 】ft. By2,汪苏泷,China,Chinese,98.83472467,51817984,41955084,31095982,B,235.2181633,0.03469055,-2.612092733,90.98888397,105.46875,0.112225801,2
"Zac Efron, Zendaya - Rewrite The Stars (Lyrics _ Lyrics Video)",Zac Efron,United States,English,158.5106451,189706592,164064112,66816924,A#,225.0594167,0.055252101,-0.581360519,70.47361755,125,0.193490148,0
"Zac Efron, Zendaya - Rewrite The Stars (Lyrics _ Lyrics Video)",Zac Efron,United States,English,252.7760665,11712629,9254830,7334662,A#,225.0594331,0.133818381,-23.12701988,87.02680969,126.0480183,0.099046558,1
"Zac Efron, Zendaya - Rewrite The Stars (Lyrics _ Lyrics Video)",Zac Efron,United States,English,250.0370685,118917544,115419864,61394864,A#,225.0594331,0.037301076,-5.12555933,89.68637848,126.0480183,0.126155272,2
可不可以 (抖音热歌),张紫豪,China,Chinese,132.4860607,160483952,157521296,146884624,C#,240.8892083,0.034203038,5.029242992,71.34451294,133.9285714,0.293114096,0
可不可以 (抖音热歌),张紫豪,China,Chinese,334.4936911,89835128,70835696,52793824,C#,240.889229,0.165609238,-18.82410431,95.49707794,135.9991776,0.135925174,1
可不可以 (抖音热歌),张紫豪,China,Chinese,88.31199715,102488224,82029840,71121680,C#,240.889229,0.026943622,1.378138065,88.06137085,135.9991776,0.178250372,2
iKON - '사랑을 했다 (LOVE SCENARIO)' DANCE PRACTICE VIDEO,iKON,South Korea,Korean,125.5887373,72693528,63073488,56041268,D,209.6762083,0.058423977,-2.970977545,65.42449951,117.1875,0.185737789,0
iKON - '사랑을 했다 (LOVE SCENARIO)' DANCE PRACTICE VIDEO,iKON,South Korea,Korean,179.2702206,14616522,12078821,11531143,A,209.6762132,0.094695959,-15.64441013,74.89511871,117.4538352,0.121047489,1
iKON - '사랑을 했다 (LOVE SCENARIO)' DANCE PRACTICE VIDEO,iKON,South Korea,Korean,159.1727884,67360024,48547772,47678932,D,209.6762132,0.064580379,-8.449385643,87.59008789,117.4538352,0.110787578,2
