mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__algorithm,param_knn__n_neighbors,param_knn__p,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.002657651901245117,7.210481069469222e-05,0.0021142482757568358,0.0001728823999332927,auto,17,1,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 17, 'knn__p': 1, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.1875,0.11875,0.04592793267718459,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0027776718139648437,0.0001380100191065377,0.0030191898345947265,0.0005743324649917028,auto,17,2,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 17, 'knn__p': 2, 'knn__weights': 'uniform'}",0.15625,0.1875,0.21875,0.09375,0.15625,0.1625,0.0414578098794425,19,0.234375,0.28125,0.21875,0.2890625,0.2421875,0.253125,0.027332587007087347
0.002817201614379883,0.00023267158585629858,0.002049827575683594,2.08561617644146e-05,auto,17,2,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 17, 'knn__p': 2, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.1875,0.11875,0.04592793267718459,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002947378158569336,0.00028277164758807514,0.0027356624603271486,0.00010637310428868716,auto,19,1,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 19, 'knn__p': 1, 'knn__weights': 'uniform'}",0.15625,0.1875,0.21875,0.15625,0.15625,0.175,0.024999999999999998,1,0.234375,0.25,0.234375,0.2890625,0.2265625,0.246875,0.022426093897511445
0.002811717987060547,0.00020644600747305803,0.00213770866394043,0.00011363074502283469,auto,19,1,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 19, 'knn__p': 1, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.1875,0.11875,0.04592793267718459,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002935361862182617,0.0003363401375711754,0.002652549743652344,9.008974670905553e-05,auto,19,2,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 19, 'knn__p': 2, 'knn__weights': 'uniform'}",0.15625,0.1875,0.21875,0.15625,0.15625,0.175,0.024999999999999998,1,0.234375,0.25,0.234375,0.2890625,0.2265625,0.246875,0.022426093897511445
0.002809953689575195,0.000308444591736968,0.002043342590332031,1.928604419549446e-05,auto,19,2,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 19, 'knn__p': 2, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.1875,0.11875,0.04592793267718459,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002894735336303711,0.0002518250394437684,0.0028885364532470702,0.0007523676032856158,kd_tree,1,1,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 1, 'knn__p': 1, 'knn__weights': 'uniform'}",0.1875,0.09375,0.125,0.0625,0.1875,0.13125,0.05,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003578805923461914,0.0009740172032148764,0.002558279037475586,0.0010310018880720433,kd_tree,1,1,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 1, 'knn__p': 1, 'knn__weights': 'distance'}",0.1875,0.09375,0.125,0.0625,0.1875,0.13125,0.05,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0027804851531982424,0.00021762778944864114,0.0029523372650146484,0.0007665792901606242,kd_tree,1,2,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 1, 'knn__p': 2, 'knn__weights': 'uniform'}",0.1875,0.09375,0.125,0.0625,0.1875,0.13125,0.05,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
